genres_1,genres_2,budget,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,popularity,production_companies,revenue,runtime,title,vote_average,vote_count
Comedy,Crime,3000000,alcohol,radio,policechief,highway,cops,brokenlizard,16.312803,Fox Searchlight Pictures,18492362,100,Super Troopers,6.6,362
,,1,,,,,,,0.025364,Zelko Films,0,99,The Algerian,0,0
Comedy,Drama,1300000,womandirector,,,,,,1.473405,Cine Canibal,0,87,The Amazing Catfish,5.7,17
Comedy,Drama,0,childabuse,adultery,arrangedmarriage,bollywood,wedding,womandirector,8.109958,IFC Films,0,114,Monsoon Wedding,6.8,57
Drama,Romance,0,independentfilm,,,,,,7.142448,Cappa Productions,0,111,You Can Count on Me,6.8,88
Comedy,Mystery,1200000,smalltown,chase,wife,leave,murder,suspense,6.920873,Paramount Pictures,7000000,99,The Trouble with Harry,6.9,149
Comedy,,0,comingout,cheerleader,homosexuality,independentfilm,lesbian,lesbianinterest,4.826908,Ignite Entertainment,0,85,But I'm a Cheerleader,6.5,101
Drama,,1200000,baseball,,,,,,3.085411,Samuel Goldwyn,2861020,114,Home Run,6.3,24
Crime,Thriller,1200000,traitor,jewelry,psychopath,thief,heist,betrayal,66.925866,Live Entertainment,14661007,99,Reservoir Dogs,8,3697
Drama,Family,0,bird,,,,,,1.280733,Twentieth Century Fox Film Corporation,0,88,The Blue Bird,6.4,8
Western,,1200000,bountyhunter,refugee,gold,antihero,gallows,hitman,88.377076,United Artists,6000000,161,"The Good, the Bad and the Ugly",8.1,2311
Drama,,0,brazilian,brazil,pool,motherdaughterrelationship,architecture,classdifferences,9.683622,Gullane Entretenimento S.A.,0,110,The Second Mother,7.8,165
Drama,Comedy,1250000,bookstore,,,,,,1.6116,Ruckus Films,0,106,Blue Like Jazz,5.8,25
Comedy,Music,0,,,,,,,0.002386,NULL,0,88,Down & Out With The Dolls,0,0
Documentary,,900000,marketing,breastcancer,corporatism,womandirector,,,0.097913,National Film Board of Canada (NFB),25000,97,"Pink Ribbons, Inc.",6.8,6
Comedy,,1200000,,,,,,,0.047781,NULL,0,85,Certifiably Jonathan,0,0
Drama,Romance,1344000,france,femalenudity,sex,sexuality,love,sexualfantasy,20.422246,Acajou Films,0,103,Desire,4.1,140
Drama,Comedy,0,peru,,,,,,0.021678,NULL,0,98,The Blade of Don Juan,0,0
Crime,Comedy,0,1970s,rockstar,chase,musician,independentfilm,,1.998557,NULL,0,88,Grand Theft Parsons,6,11
Comedy,,0,,,,,,,8.148187,FlipZide Pictures,0,88,Extreme Movie,3.9,44
Action,Adventure,1200000,ambush,britisharmy,fort,invasion,attack,heroism,2.968235,Warner Bros.,2736000,115,The Charge of the Light Brigade,6.8,18
Thriller,Horror,0,screenwriter,,,,,,1.36514,NULL,0,0,Below Zero,4.4,12
,,1200000,,,,,,,0.057564,NULL,0,84,Crowsnest,4.8,12
Action,Adventure,2600000,sport,rollerblade,,,,,8.001156,NULL,2850263,91,Airborne,6.1,20
Action,Adventure,1200000,blaxploitation,,,,,,1.079125,NULL,0,97,Cotton Comes to Harlem,6.7,13
Horror,,0,,,,,,,1.906151,After Dark Films,0,91,The Wicked Within,4.2,26
Horror,,0,,,,,,,0.100533,NULL,0,0,Bleeding Hearts,2,1
Comedy,,3000000,decision,waiter,hostess,trainee,grossout,employeremployeerelationship,10.230583,L.I.F.T. Production,18637690,94,Waiting...,6.2,237
Drama,Thriller,0,rageandhate,brother,revenge,punishment,homemoviefootage,,12.818441,EM Media,0,90,Dead Man's Shoes,7.2,151
Comedy,Horror,1100000,civilwar,narration,voodoo,necrophilia,anthology,librarian,1.220072,Conquest Productions,1400000,99,From a Whisper to a Scream,6.8,15
Documentary,,0,,,,,,,0.014406,NULL,0,0,Sex With Strangers,5,1
Horror,,1596010,dracula,independentfilm,,,,,0.552361,Canadian Broadcasting Corporation (CBC),0,75,Dracula: Pages from a Virgin's Diary,6.9,8
Drama,,0,christianfilm,food,,,,,0.147886,Global Creative Studios,0,97,Faith Like Potatoes,6,9
Fantasy,Science Fiction,1100000,commune,suspense,maddoctor,captive,drugged,aftercreditsstinger,7.717237,Chromewood Productions,0,110,Beyond the Black Rainbow,5.7,77
Action,Thriller,1100000,crimeboss,tenement,highrise,monitor,towerblock,jakartaindonesia,40.285095,Celluloid Dreams,4105187,101,The Raid,7.3,1055
Horror,Science Fiction,0,vampire,zombie,vanityproject,madcowdisease,,,0.249457,NULL,0,90,The Dead Undead,3.1,6
Horror,Documentary,0,exorcism,,,,,,0.447166,NULL,0,0,The Vatican Exorcisms,4.4,11
Drama,Romance,878000,lovetriangle,corruption,spy,resistance,casablanca,emigration,43.729123,Warner Bros.,10462500,102,Casablanca,7.9,1422
Horror,Thriller,0,supernatural,drama,,,,,4.653047,Mungo Productions,0,84,Lake Mungo,6.1,90
Drama,Comedy,1250000,ambition,bollywood,business,india,strugglingcareer,,3.000435,Yash Raj Films,0,156,Rocket Singh: Salesman of the Year,7,27
Adventure,Drama,1000000,spacemarine,sunlight,plants,spacetravel,saturn,biotope,11.095414,Universal Pictures,0,89,Silent Running,6.3,177
Drama,,1000000,underdog,philadelphia,transporter,italo-american,fight,loveofone'slife,72.19808,United Artists,117235147,119,Rocky,7.5,1791
Drama,,0,womandirector,youngcouple,secluded,familyestate,,,0.926084,Tandem Pictures,0,92,The Sleepwalker,4.1,7
Adventure,Comedy,1000000,fromragstoriches,tutor,squire,,,,2.833166,Woodfall Film Productions,37600000,128,Tom Jones,6.1,39
Horror,Thriller,1000000,computer,bullying,revenge,internet,teenager,violence,41.972329,Bazelevs Production,62882090,82,Unfriended,5.5,1047
Crime,Drama,1300000,vietnamveteran,taxi,obsession,drugdealer,nightshift,vigilante,58.845025,Columbia Pictures Corporation,28262574,114,Taxi Driver,8,2535
Drama,Horror,1000000,insaneasylum,werewolf,newswoman,,,,6.532855,AVCO Embassy Pictures,17985893,91,The Howling,6.4,161
Adventure,Action,950000,londonengland,england,assassination,spy,casino,exoticisland,48.901542,United Artists,59600000,110,Dr. No,6.9,940
Horror,Thriller,0,radiation,ukraine,nuclearradiation,tourist,nuclearpowerplant,stranded,20.649145,Alcon Entertainment,18112929,88,Chernobyl Diaries,4.9,483
Horror,,1000000,underworld,seduction,supernatural,pinhead,revenge,undead,22.583834,New World Pictures,14564027,94,Hellraiser,6.9,449
Drama,,5000000,christian,,,,,,6.96858,Pure Flix Productions,23507567,121,God's Not Dead 2,5.7,72
Horror,Thriller,1000000,murder,serialkiller,student,rumor,,,6.926926,Universal Pictures,10047674,90,Cry_Wolf,5.6,126
Adventure,Horror,1000000,japan,monster,flyingsaucer,godzilla,city,kaiju,3.322721,Toho Film (Eiga) Co. Ltd.,10037390,107,Godzilla 2000,5.9,43
Drama,Romance,3500000,dancing,nurse,depression,classroom,bridge,marriage,26.881611,Hunting Lane Films,16566240,112,Blue Valentine,6.9,890
Drama,,1000000,individual,gay,newyork,usa,missionary,fathersonrelationship,9.773398,IFC Films,13350369,103,Transamerica,6.9,144
Thriller,Horror,1000000,rome,exorcism,death,demonicpossession,foundfootage,,13.152822,Room 101,101758490,83,The Devil Inside,4.6,262
Comedy,Drama,2090000,pop,popstar,musical,,,,4.289003,Twentieth Century Fox Film Corporation,40000000,109,Beyond the Valley of the Dolls,6.6,53
Drama,Action,1000000,civilwar,,,,,,1.444258,Twentieth Century Fox Film Corporation,9000000,89,Love Me Tender,5.5,21
Documentary,,1000000,climatechange,greenhouseeffect,climate,earth,globalwarming,politics,14.139004,Lawrence Bender Productions,46243000,100,An Inconvenient Truth,6.7,251
Action,Drama,1000000,sergeant,iwojima,,,,,3.851,Republic Pictures (I),7800000,100,Sands of Iwo Jima,6.2,33
Documentary,Music,0,newyork,filmdirector,legend,song,public,rollingstones,2.162522,Concert Promotion International,0,122,Shine a Light,7.2,44
Action,Adventure,5000000,chile,gore,jungle,extremeviolence,cannibal,southamerica,17.845161,Worldview Entertainment,6833445,100,The Green Inferno,5,349
Drama,Romance,0,gay,,,,,,0.42583,British Film Institute (BFI),0,109,Departure,7.5,12
Drama,Romance,1000000,cat,virgin,narration,wheelchair,graduation,sexualarousal,9.115486,Rhino Films,9138338,98,The Sessions,6.6,179
Documentary,,0,foodindustry,monsanto,organicfood,sustainable,griculture,corn,15.017162,Magnolia Pictures,0,94,"Food, Inc.",7.4,217
Drama,,0,adoption,college,,,,,1.86221,NULL,5355847,107,October Baby,6.8,35
Comedy,Drama,0,independentfilm,,,,,,1.334481,NULL,0,96,Next Stop Wonderland,6,20
Drama,,0,newyork,adultery,confession,brothersisterrelationship,infidelity,bisexuality,15.699363,Duplass Brothers Productions,5284309,90,The Skeleton Twins,6.7,292
Drama,Thriller,0,sexualabuse,cult,boundaryviolations,mumblegore,,,17.806082,Cunningham & Maybach Films,3538446,101,Martha Marcy May Marlene,6.7,277
Comedy,Romance,0,independentfilm,womandirector,,,,,10.12895,Sundial Pictures,3123963,83,Obvious Child,6.7,187
Drama,,0,humantrafficking,womandirector,,,,,4.805651,Cohen Media Group,0,97,Frozen River,6.7,99
Documentary,Music,1000000,,,,,,,5.247956,Tremolo Productions,0,89,20 Feet from Stardom,7.4,85
Drama,Romance,1000000,love,revenge,loft,analingus,actor,,4.86805,Fox Searchlight Pictures,2057193,84,Two Girls and a Guy,5.4,24
Comedy,Drama,0,independentfilm,womandirector,,,,,0.367312,Channel Four Films,0,86,Walking and Talking,6.6,7
Documentary,,1000000,energysupply,automobileindustry,independentfilm,,,,5.323184,Electric Entertainment,1678874,92,Who Killed the Electric Car?,7.2,59
Comedy,Drama,1000000,gay,roommate,malefriendship,invitrofertilisation,romanticcomedy,lesbianrelationship,3.424158,NULL,1744858,94,The Broken Hearts Club: A Romantic Comedy,6.3,25
Comedy,Horror,1000000,johnf.kennedy,elvispresley,,,,,9.954848,MGM,0,92,Bubba Ho-tep,6.7,191
Drama,,1,independentfilm,,,,,,0.29245,NULL,0,100,Slam,6.7,7
Crime,Drama,1000000,,,,,,,0.280083,Main Street Movie Company,852206,119,Brigham City,7.3,4
Drama,Foreign,1000000,suicide,lossofbrother,laughing,jihad,love,racialtension,0.043023,NULL,623791,170,Fiza,6.1,7
Comedy,,1000000,pornography,sex,secret,fight,star,superhero,5.06516,Kuzui Enterprises,0,94,Orgazmo,6.2,115
Drama,Romance,0,southernusa,smalltown,virgin,independentfilm,bestfriend,,3.65924,Sony Pictures Classics,0,108,All the Real Girls,5.9,30
Comedy,,0,independentfilm,,,,,,0.948316,NULL,0,97,Dream with the Fishes,7.7,10
Drama,,1000000,independentfilm,womandirector,,,,,0.672695,NULL,464000,92,Blue Car,6.7,13
Drama,,0,highschool,soccer,teenager,oldermanyoungerwomanrelationship,teenagesexuality,womandirector,16.570708,Tribeca Film,0,100,Palo Alto,6.4,348
Crime,Drama,0,,,,,,,0.51799,ARTE,0,120,Ajami,6.8,27
Comedy,Drama,0,independentfilm,break-up,ex-boyfriendex-girlfriendrelationship,rollingacigarette,autocide,recordplayer,8.542921,No Matter Pictures,0,88,Wristcutters: A Love Story,6.7,160
Science Fiction,Drama,0,independentfilm,eyes,molecularbiologist,,,,37.555398,Verisimilitude,336472,106,I Origins,7.5,1063
Comedy,Drama,1000000,fantasy,enemy,sister,highschool,battlefield,bully,5.20209,Miramax Films,0,79,The Battle of Shaker Heights,5.6,17
Documentary,,1000000,corruption,war,indonesia,,,,8.887411,Spring Films,444575,115,The Act of Killing,7.5,210
Documentary,,1000000,taxi,afghanistan,guantanamobay,torturechamber,,,0.748565,Jigsaw Productions,274661,106,Taxi to the Dark Side,6.6,53
Documentary,,1000000,newyork,beckenbauer,pele,,,,0.436148,NULL,0,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3
Drama,,0,guyana,19thcentury,,,,,0.030253,NULL,0,120,Guiana 1838,2.8,3
,,0,,,,,,,0.690089,NULL,0,90,Lisa Picard Is Famous,4,1
Drama,Adventure,1000000,biography,antarctica,,,,,1.883947,Antzworks,0,92,Antarctica: A Year on Ice,7.2,29
Documentary,,650000,popculture,fanculture,documentary,toys,,,1.631274,Global Emerging Markets (GEM),0,93,A LEGO Brickumentary,6.4,55
Drama,Action,1000000,skateboarding,forgiveness,sport,familyrelationships,aftercreditsstinger,,0.341461,NULL,0,114,Hardflip,4.7,5
Thriller,,0,,,,,,,0.887821,NULL,0,200,Chocolate: Deep Dark Secrets,3.4,6
Mystery,Horror,0,ritual,cult,independentfilm,humansacrifice,eclipse,satanicritual,8.628485,Glass Eye Pix,0,95,The House of the Devil,6,197
Comedy,Thriller,0,swimmingpool,teakettle,congaline,spitintheface,conveniencestorerobbery,,6.507094,Splendid Film,14870,93,The Perfect Host,6.2,135
Comedy,Crime,0,robbery,organizedcrime,gangster,safecracker,roshhashanah,,1.190729,October Films,0,88,Safe Men,6.3,16
Romance,Drama,1000000,racingcar,growingup,scam,maleprostitute,,,0.340019,Golan-Globus Productions,0,104,Speedway Junky,5.2,7
Comedy,Drama,0,magazine,independentfilm,counter-culture,model,arrogance,,0.678475,Byronic Pose Productions,0,98,The Last Big Thing,6,3
Action,Comedy,0,superhero,,,,,,9.055447,Brillstein-Grey Entertainment,0,82,The Specials,5.5,11
Comedy,Romance,0,affection,womandirector,,,,,0.108468,Duck Farm Films,0,118,16 to Life,4.4,5
Crime,Drama,1000000,obsession,hiddencamera,stalker,independentfilm,invasionofprivacy,voyeurism,2.175696,The Weinstein Company,10018,78,Alone With Her,6.2,20
Drama,Science Fiction,1000000,virtualreality,blackandwhite,,,,,1.50211,Ghost Robot,0,97,Creative Control,5.4,25
Drama,Fantasy,1000000,hallucination,superhero,independentfilm,,,,1.260314,Rival Pictures,7202,81,Special,6.6,32
,,0,,,,,,,0.547654,NULL,0,96,Sparkler,0,1
Action,Comedy,0,,,,,,,0.0206,NULL,0,97,The Helix... Loaded,4.8,2
Drama,Action,0,rebel,usapresident,hostage,airplane,,,0.429587,NULL,0,88,In Her Line of Fire,3.3,9
Comedy,Drama,0,stand-upcomedy,,,,,,0.098351,Next Wednesday Productions,0,96,The Jimmy Show,8,1
Crime,Drama,1000000,drugcartel,extremeviolence,,,,,3.629777,Mantarraya Producciones,0,105,Heli,6.2,32
Family,Comedy,0,,,,,,,0.060003,NULL,0,0,Karachi se Lahore,8,1
Drama,Romance,900000,bisexuality,australia,twinbrother,friends,melbourne,teacher,7.145832,Big Easy Pictures,0,76,Loving Annabelle,6.4,55
Drama,Comedy,1000000,talent,delusion,fame,teenager,viralvideo,,3.638411,Honora Productions,0,96,Hits,4.9,23
Action,Crime,0,police,revenge,independentfilm,videocamera,ontherun,,1.255771,NULL,0,99,Jimmy and Judy,5.4,8
Comedy,Romance,0,sport,,,,,,0.783842,SuperMassive Films,0,84,Frat Party,3.5,4
Drama,,0,londonengland,beatnik,,,,,0.118324,Tricastle,0,94,The Party's Over,6.1,6
Drama,,0,womandirector,,,,,,0.023681,NULL,0,87,Proud,5.5,3
Drama,,0,rape,drugabuse,independentfilm,,,,2.948576,The Poker House,0,93,The Poker House,6.1,47
,,0,,,,,,,0.243853,NULL,0,90,Childless,4.5,2
Horror,,0,racist,religion,,,,,1.563711,Splendid Film,0,92,ZMD: Zombies of Mass Destruction,4.7,31
Horror,Thriller,1000000,,,,,,,0.653495,NULL,0,85,Snow White: A Deadly Summer,4.8,11
Romance,Drama,0,,,,,,,1.233688,Baleuko S.L.,0,96,Hidden Away,7.6,26
Comedy,Drama,1000000,,,,,,,0.153625,NULL,0,90,My Last Day Without You,5.7,3
Comedy,Romance,0,,,,,,,0.328498,Triumphant Pictures,0,85,Steppin: The Movie,5,4
Western,,1000000,,,,,,,0.4594,Rapid Heart Pictures,0,84,Doc Holliday's Revenge,3.2,3
Thriller,Horror,0,friends,remoteisland,womandirector,,,,7.207051,Submarine Entertainment Distributors,0,83,Black Rock,4.9,78
Horror,Thriller,0,,,,,,,6.679954,Corona Pictures,0,95,Truth or Dare,5.7,117
Drama,Thriller,0,independentfilm,,,,,,1.284741,NULL,0,94,The Pet,5.3,3
Science Fiction,Drama,1000000,smalltown,rockstar,musical,idol,teenager,1960s,0.973323,JoBro Productions & Film Finance,0,90,Bang Bang Baby,6.6,8
Horror,,1,phobia,doctor,fear,,,,1.859965,Dry County Films,0,95,Fear Clinic,4,42
Comedy,Action,0,mutant,post-apocalyptic,zombie,,,,3.418372,Arrowstorm Entertainment,0,93,Zombie Hunter,3.5,34
Drama,,0,,,,,,,0.65434,NULL,0,90,A Fine Step,4.1,7
Drama,Romance,950000,experiment,mouse,intelligencetest,genius,,,0.178689,ABC Pictures,814666,103,Charly,6.6,28
Horror,Thriller,950000,lsd,government,conspiracy,tension,videocamera,druguse,7.310879,Before the Door Pictures,0,87,Banshee Chapter,5.7,92
Drama,Mystery,950000,college,blog,darksecrets,,,,8.976128,Decipher Entertainment,0,100,Ask Me Anything,5.5,155
Comedy,Romance,0,,,,,,,0.280829,NULL,0,90,And Then Came Love,5,1
Documentary,,913000,,,,,,,0.795698,NULL,0,83,Food Chains,7.4,8
Crime,Drama,910000,murder,suspense,union,dock,longshoreman,pigeon,16.015599,Columbia Pictures,9600000,108,On the Waterfront,8,357
Comedy,,930000,baby,roommate,friendship,single,losangeles,dating,5.974156,Stardust Pictures,30905,100,L!fe Happens,5.3,66
Drama,,852510,rape,hotelroom,totalitarianregime,cohabitant,femalefriendship,dormitory,9.270133,Saga Film,1185783,113,"4 Months, 3 Weeks and 2 Days",7.3,156
Horror,,0,anthology,,,,,,0.392658,NULL,0,0,The Horror Network Vol. 1,5,2
Drama,Thriller,950000,suicide,rape,agedifference,photographer,ice,shower,25.918007,Vulcan Productions Inc.,7022209,103,Hard Candy,6.8,701
Drama,Thriller,900000,depression,christmasparty,deaf-mute,daughter,highschoolsports,bloodsplatter,4.0971,Destination Films,381420,96,The Quiet,6.1,73
Drama,,0,sexualidentity,lesbianrelationship,homosexuality,womandirector,,,2.34239,A Space Between,0,107,Circumstance,7.4,23
Drama,,0,policebrutality,basedontruestory,racism,docudrama,dayinalife,,20.967146,Forest Whitaker's Significant Productions,17385830,85,Fruitvale Station,7.3,390
Comedy,Fantasy,0,fantasy,basedoncomicbook,money,magicalobject,womandirector,,10.639774,Laundry Films,0,100,The Brass Teapot,5.8,160
Animation,Drama,858000,forest,comingofage,bestfriend,lossoflovedone,,,47.651878,Walt Disney Productions,267447150,70,Bambi,6.8,1405
Comedy,,0,transporter,sport,independentfilm,,,,0.957022,Bentley Filmgroup,0,88,The Hammer,6.5,15
Drama,Comedy,850000,gay,comingout,religion,mormon,,,5.424916,TLA Releasing,819939,107,Latter Days,6.7,56
Drama,,0,france,caribbeanislands,caribbean,womandirector,,,0.007254,France T\u00e9l\u00e9vision,0,78,Elza,0,0
Drama,,1000000,drugaddiction,fatherdaughterrelationship,semiautobiographical,,,,0.175885,NULL,0,90,1982,5,1
Comedy,,850000,crudehumor,bestfriend,phonesex,innuendo,dirtyjoke,,14.238376,AdScott Pictures,1243961,85,"For a Good Time, Call...",5.8,110
Comedy,Drama,0,relationshipproblems,malefemalerelationship,divorce,bestfriendsinlove,,,9.436431,Team Todd,3094813,91,Celeste & Jesse Forever,6.4,163
Comedy,Drama,0,timetravel,timemachine,christianfilm,,,,0.339757,Christiano Film Group,0,95,Time Changer,5.2,9
Crime,Drama,0,suspense,,,,,,3.060685,Steel Mill Pictures,0,85,London to Brighton,6.5,34
Action,Comedy,0,,,,,,,5.023091,Screen Media Films,0,86,American Hero,5,62
Thriller,Mystery,0,womandirector,,,,,,0.504251,Absinthe Productions,0,90,Windsor Drive,2,1
Drama,,800000,emigration,class,money,maid,divorce,iran,12.049373,Asghar Farhadi Productions,0,123,A Separation,7.7,469
Comedy,Drama,0,kidnapping,stand-upcomedy,darkcomedy,nightclub,landlord,alcoholic,0.108135,Scottish Screen,0,93,Crying with Laughter,7,1
Comedy,Drama,0,parentskidsrelationship,sistersisterrelationship,mockery,ugliness,independentfilm,littlegirl,5.870319,NULL,0,88,Welcome to the Dollhouse,6.9,103
Drama,Romance,800000,independentfilm,,,,,,0.59424,Ruby in Paradise,1001437,114,Ruby in Paradise,5.6,10
Drama,Romance,800000,independentfilm,,,,,,3.643662,NULL,2816116,88,Raising Victor Vargas,7.8,13
Drama,Thriller,0,londonengland,casino,irony,forbiddenlove,lossofhusband,reward,1.824184,Nero Films,0,109,Pandora's Box,7.6,45
,,0,,,,,,,0.006943,NULL,0,0,Harrison Montgomery,0,0
Drama,Foreign,0,,,,,,,0.038706,Libido Cine,0,83,Live-In Maid,7.8,3
Action,Drama,0,diner,judgmentcall,,,,,2.171288,Battleplan Productions,0,101,Deterrence,6.1,7
Drama,,800000,chicken,bullying,rapeofamale,misfit,homosexuality,independentfilm,5.292536,NULL,62852,94,The Mudge Boy,7.3,23
Drama,,0,womandirector,,,,,,0.004922,NULL,0,87,The Young Unknowns,0,0
Comedy,,0,sex,thanksgiving,friendship,highschool,love,comingofage,1.186971,Steeltown Entertainment,0,90,Not Cool,3.7,25
Horror,Comedy,800000,norway,undead,zombie,wintry,,,11.205726,Euforia Film,1984662,91,Dead Snow,6.1,311
Action,Adventure,780000,winter,belgium,worldwarii,nazis,bravery,ardennen,6.003418,Excel Entertainment,0,90,Saints and Soldiers,6.6,98
Horror,Science Fiction,0,,,,,,,0.322553,Baker's Dozen Productions,0,14,Vessel,5.9,8
Comedy,Drama,777000,farewell,rockandroll,robbery,loveatfirstsight,carrace,radiostation,19.326115,Lucasfilm,140000000,110,American Graffiti,6.9,324
Documentary,,0,,,,,,,1.517771,NULL,0,75,Iraq for Sale: The War Profiteers,8,6
